split,track_id,profile,fp_class_name,fn_class_name,fp_time_sec,fn_time_sec,delta_ms,abs_delta_ms,fp_confidence,fp_threshold,fn_threshold,threshold_mode,checkpoint,onset_tolerance_ms
TEST,test_standard_rock_000844_120bpm,standard_rock,T12,T14,1.73,1.76,-30.0,30.0,0.11436858773231506,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000854_135bpm,standard_rock,SD,T14,1.43,1.45,-20.0,20.0,0.054683834314346313,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000854_135bpm,standard_rock,T14,SD,1.35,1.34,10.0,10.0,0.07476107776165009,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000856_124bpm,standard_rock,KD,T12,1.1,1.09,10.0,10.0,0.17567676305770874,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000865_108bpm,standard_rock,T12,SD,1.68,1.67,10.0,10.0,0.042780280113220215,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000865_108bpm,standard_rock,T14,SD,1.68,1.67,10.0,10.0,0.12761135399341583,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000865_108bpm,standard_rock,T16,SD,1.68,1.67,10.0,10.0,0.0568426288664341,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000872_133bpm,standard_rock,KD,T16,1.57,1.58,-10.0,10.0,0.04243138059973717,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000875_140bpm,standard_rock,SD,T14,1.06,1.07,-10.0,10.0,0.17831195890903473,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000875_140bpm,standard_rock,SD,T16,1.06,1.07,-10.0,10.0,0.17831195890903473,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000879_124bpm,standard_rock,SD,KD,0.7,0.73,-30.0,30.0,0.04079147428274155,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000885_139bpm,standard_rock,KD,SD,1.33,1.3,30.0,30.0,0.04233144596219063,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000885_139bpm,standard_rock,KD,SD,1.52,1.52,0.0,0.0,0.10417426377534866,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000885_139bpm,standard_rock,SD,T14,1.39,1.41,-20.0,20.0,0.1430627852678299,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000885_139bpm,standard_rock,SD,T12,1.71,1.73,-20.0,20.0,0.06595569103956223,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000886_134bpm,standard_rock,KD,SD,1.22,1.23,-10.0,10.0,0.04462915286421776,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000887_111bpm,standard_rock,KD,T14,1.71,1.76,-50.0,50.0,0.042214103043079376,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000889_122bpm,standard_rock,KD,T12,1.32,1.35,-30.0,30.0,0.11362305283546448,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000895_121bpm,standard_rock,T14,T12,1.07,1.11,-40.0,40.0,0.04299512878060341,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000895_121bpm,standard_rock,T16,SD,1.47,1.49,-20.0,20.0,0.05249832943081856,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000895_121bpm,standard_rock,T16,T14,1.47,1.48,-10.0,10.0,0.05249832943081856,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000912_107bpm,standard_rock,T12,SD,2.21,2.25,-40.0,40.0,0.07881096750497818,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000913_121bpm,standard_rock,KD,SD,0.9,0.87,30.0,30.0,0.04054896906018257,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000913_121bpm,standard_rock,T16,KD,1.96,1.98,-20.0,20.0,0.1281069964170456,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000926_107bpm,standard_rock,SD,T14,2.01,1.96,50.0,50.0,0.06850897520780563,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000926_107bpm,standard_rock,T16,T14,2.0,1.96,40.0,40.0,0.05202721431851387,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000938_138bpm,standard_rock,KD,SD,0.74,0.76,-20.0,20.0,0.040957070887088776,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000938_138bpm,standard_rock,KD,T12,0.95,0.98,-30.0,30.0,0.15968476235866547,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000940_123bpm,standard_rock,T14,KD,1.51,1.46,50.0,50.0,0.06513891369104385,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000940_123bpm,standard_rock,T14,SD,1.51,1.46,50.0,50.0,0.06513891369104385,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000970_134bpm,standard_rock,KD,SD,0.82,0.78,40.0,40.0,0.09191057831048965,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000984_138bpm,standard_rock,SD,T12,1.11,1.09,20.0,20.0,0.040427617728710175,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000989_114bpm,standard_rock,KD,T14,1.67,1.72,-50.0,50.0,0.2134910225868225,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000989_114bpm,standard_rock,KD,T16,1.67,1.72,-50.0,50.0,0.2134910225868225,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000992_138bpm,standard_rock,KD,T14,1.64,1.64,0.0,0.0,0.04158163070678711,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000992_138bpm,standard_rock,KD,T16,1.64,1.64,0.0,0.0,0.04158163070678711,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000993_134bpm,standard_rock,T12,SD,1.34,1.34,0.0,0.0,0.06572001427412033,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000993_134bpm,standard_rock,T14,SD,1.29,1.34,-50.0,50.0,0.11900772154331207,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001001_142bpm,standard_rock,KD,SD,1.27,1.27,0.0,0.0,0.07567281275987625,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001001_142bpm,standard_rock,KD,T14,1.48,1.48,0.0,0.0,0.040762368589639664,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001001_142bpm,standard_rock,T14,SD,1.26,1.27,-10.0,10.0,0.04181034862995148,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001019_129bpm,standard_rock,KD,SD,0.52,0.47,50.0,50.0,0.04544675350189209,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001019_129bpm,standard_rock,KD,T14,1.79,1.74,50.0,50.0,0.13438545167446136,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001020_113bpm,standard_rock,SD,T12,1.97,1.99,-20.0,20.0,0.051338911056518555,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001021_132bpm,standard_rock,KD,T14,1.22,1.25,-30.0,30.0,0.08409859240055084,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001021_132bpm,standard_rock,SD,KD,0.63,0.68,-50.0,50.0,0.054250963032245636,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001036_132bpm,standard_rock,SD,T12,1.22,1.25,-30.0,30.0,0.040426794439554214,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001042_138bpm,standard_rock,KD,T14,1.62,1.64,-20.0,20.0,0.05618218705058098,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001043_118bpm,standard_rock,KD,SD,0.86,0.89,-30.0,30.0,0.04002145305275917,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001046_107bpm,standard_rock,KD,SD,0.96,0.98,-20.0,20.0,0.043018266558647156,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001046_107bpm,standard_rock,SD,T12,1.52,1.54,-20.0,20.0,0.04208987206220627,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001046_107bpm,standard_rock,T14,T12,1.52,1.54,-20.0,20.0,0.06347440183162689,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001047_112bpm,standard_rock,KD,T14,1.68,1.73,-50.0,50.0,0.04145771265029907,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001049_119bpm,standard_rock,SD,T14,1.27,1.26,10.0,10.0,0.043614208698272705,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001049_119bpm,standard_rock,T12,T14,1.27,1.26,10.0,10.0,0.04216914251446724,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,KD,SD,0.45,0.46,-10.0,10.0,0.06961482018232346,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,KD,T14,1.28,1.27,10.0,10.0,0.24096578359603882,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,KD,T16,1.48,1.5,-20.0,20.0,0.0759732648730278,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,KD,SD,1.8,1.85,-50.0,50.0,0.13833802938461304,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,KD,T12,1.8,1.85,-50.0,50.0,0.13833802938461304,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,SD,T14,1.28,1.27,10.0,10.0,0.09506850689649582,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,SD,T16,1.48,1.5,-20.0,20.0,0.05188833177089691,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,SD,KD,1.79,1.74,50.0,50.0,0.06805684417486191,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,T12,T14,1.28,1.27,10.0,10.0,0.1559932827949524,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,T12,T16,1.48,1.5,-20.0,20.0,0.059317540377378464,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001050_130bpm,standard_rock,T16,T14,1.28,1.27,10.0,10.0,0.053612448275089264,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001056_131bpm,standard_rock,KD,SD,1.33,1.37,-40.0,40.0,0.10731225460767746,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001056_131bpm,standard_rock,T12,SD,1.32,1.37,-50.0,50.0,0.040692806243896484,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001057_113bpm,standard_rock,T12,SD,1.64,1.59,50.0,50.0,0.12399473786354065,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001061_141bpm,standard_rock,SD,T16,0.85,0.85,0.0,0.0,0.06602804362773895,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001066_103bpm,standard_rock,KD,SD,1.63,1.6,30.0,30.0,0.040219102054834366,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001068_109bpm,standard_rock,KD,SD,0.6,0.55,50.0,50.0,0.0458609014749527,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001076_136bpm,standard_rock,SD,T14,1.12,1.11,10.0,10.0,0.061324384063482285,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001080_110bpm,standard_rock,SD,T16,2.08,2.05,30.0,30.0,0.0549464076757431,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001082_144bpm,standard_rock,SD,KD,1.03,1.04,-10.0,10.0,0.06762763857841492,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001082_144bpm,standard_rock,SD,T14,1.45,1.46,-10.0,10.0,0.04268916696310043,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001082_144bpm,standard_rock,T14,T16,1.38,1.36,20.0,20.0,0.0441252626478672,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001084_132bpm,standard_rock,T12,T14,1.34,1.36,-20.0,20.0,0.043555937707424164,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001084_132bpm,standard_rock,T16,T14,1.35,1.36,-10.0,10.0,0.04842031002044678,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001090_109bpm,standard_rock,KD,T16,1.84,1.79,50.0,50.0,0.056769099086523056,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001090_109bpm,standard_rock,SD,T16,1.83,1.79,40.0,40.0,0.04056408628821373,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,KD,SD,1.37,1.38,-10.0,10.0,0.08884035795927048,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,KD,T12,1.37,1.38,-10.0,10.0,0.08884035795927048,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,KD,T14,1.61,1.61,0.0,0.0,0.05847453325986862,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,KD,T16,1.61,1.61,0.0,0.0,0.05847453325986862,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,T16,SD,1.37,1.38,-10.0,10.0,0.1549060344696045,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001098_131bpm,standard_rock,T16,T12,1.37,1.38,-10.0,10.0,0.1549060344696045,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001100_124bpm,standard_rock,KD,SD,1.41,1.45,-40.0,40.0,0.15884897112846375,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001100_124bpm,standard_rock,KD,T14,1.41,1.45,-40.0,40.0,0.15884897112846375,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001100_124bpm,standard_rock,T12,SD,1.91,1.94,-30.0,30.0,0.07881296426057816,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001102_140bpm,standard_rock,KD,T12,1.45,1.4,50.0,50.0,0.040463969111442566,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001102_140bpm,standard_rock,KD,T16,1.45,1.4,50.0,50.0,0.040463969111442566,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001102_140bpm,standard_rock,KD,SD,1.62,1.61,10.0,10.0,0.08635174483060837,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001102_140bpm,standard_rock,SD,KD,1.49,1.51,-20.0,20.0,0.12655866146087646,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001102_140bpm,standard_rock,SD,T14,1.49,1.51,-20.0,20.0,0.12655866146087646,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001110_113bpm,standard_rock,KD,SD,1.61,1.6,10.0,10.0,0.09278001636266708,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001110_113bpm,standard_rock,KD,T12,1.61,1.6,10.0,10.0,0.09278001636266708,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001118_140bpm,standard_rock,KD,SD,1.06,1.07,-10.0,10.0,0.09591834247112274,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001118_140bpm,standard_rock,T16,SD,1.06,1.07,-10.0,10.0,0.058013156056404114,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001122_117bpm,standard_rock,T16,T14,1.68,1.67,10.0,10.0,0.06672143191099167,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001126_105bpm,standard_rock,SD,KD,1.89,1.87,20.0,20.0,0.05452796071767807,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001126_105bpm,standard_rock,SD,T12,1.89,1.87,20.0,20.0,0.05452796071767807,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001130_121bpm,standard_rock,SD,T12,1.49,1.48,10.0,10.0,0.04321819543838501,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001164_128bpm,standard_rock,KD,T14,1.54,1.53,10.0,10.0,0.04685133323073387,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001165_112bpm,standard_rock,SD,T12,1.36,1.33,30.0,30.0,0.04744698107242584,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001165_112bpm,standard_rock,SD,T16,1.36,1.34,20.0,20.0,0.04744698107242584,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001168_112bpm,standard_rock,KD,T12,1.21,1.21,0.0,0.0,0.14038178324699402,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001168_112bpm,standard_rock,SD,KD,1.32,1.34,-20.0,20.0,0.05044753849506378,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001170_119bpm,standard_rock,T12,SD,1.54,1.51,30.0,30.0,0.19329723715782166,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001170_119bpm,standard_rock,T14,SD,1.54,1.51,30.0,30.0,0.07073322683572769,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001182_141bpm,standard_rock,KD,T12,1.09,1.07,20.0,20.0,0.04673433676362038,0.04,0.04,global,final,50.0
TEST,test_standard_rock_001185_125bpm,standard_rock,KD,SD,0.5,0.48,20.0,20.0,0.04339165240526199,0.04,0.04,global,final,50.0
