split,track_id,annotation_path,n_gt_annotation_KD,n_gt_annotation_SD,n_gt_annotation_T12,n_gt_annotation_T14,n_gt_annotation_T16,n_gt_used_global_KD,n_gt_used_global_SD,n_gt_used_global_T12,n_gt_used_global_T14,n_gt_used_global_T16,n_gt_used_per_class_KD,n_gt_used_per_class_SD,n_gt_used_per_class_T12,n_gt_used_per_class_T14,n_gt_used_per_class_T16,times_seen_by_analyzer,status
TEST,test_humanized_mixed_000422_127bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000422_127bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000440_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000440_104bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000442_91bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000442_91bpm.txt,4,3,1,1,2,4,3,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000455_142bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000455_142bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000462_134bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000462_134bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000476_149bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000476_149bpm.txt,5,4,1,2,2,5,4,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000479_151bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000479_151bpm.txt,3,3,2,1,1,3,3,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000482_142bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000482_142bpm.txt,4,4,1,2,2,4,4,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000488_138bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000488_138bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000497_92bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000497_92bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000506_115bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000506_115bpm.txt,4,4,1,2,2,4,4,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000529_126bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000529_126bpm.txt,5,6,1,1,1,5,6,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000543_122bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000543_122bpm.txt,5,5,2,1,1,5,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000548_134bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000548_134bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000549_140bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000549_140bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000552_117bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000552_117bpm.txt,5,4,1,2,2,5,4,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000557_142bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000557_142bpm.txt,5,6,1,1,1,5,6,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000576_145bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000576_145bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000582_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000582_133bpm.txt,4,4,2,1,1,4,4,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000584_126bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000584_126bpm.txt,5,6,1,1,1,5,6,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000593_131bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000593_131bpm.txt,4,5,2,1,1,4,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000594_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000594_107bpm.txt,3,3,1,2,1,3,3,1,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000626_121bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000626_121bpm.txt,3,4,1,1,1,3,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000630_88bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000630_88bpm.txt,3,3,1,2,1,3,3,1,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000631_86bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000631_86bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000660_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000660_107bpm.txt,4,4,2,2,1,4,4,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000661_97bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000661_97bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000681_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000681_100bpm.txt,4,5,1,1,2,4,5,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000684_94bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000684_94bpm.txt,5,5,1,1,1,5,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000685_143bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000685_143bpm.txt,4,3,1,2,2,4,3,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000686_88bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000686_88bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000690_146bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000690_146bpm.txt,4,3,1,1,2,4,3,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000699_114bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000699_114bpm.txt,4,5,2,1,1,4,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000700_101bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000700_101bpm.txt,4,4,1,2,1,4,4,1,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000701_120bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000701_120bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000723_116bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000723_116bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000725_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000725_96bpm.txt,4,5,1,1,1,4,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000727_141bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000727_141bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000731_120bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000731_120bpm.txt,5,5,1,1,2,5,5,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000732_96bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000732_96bpm.txt,4,5,2,2,1,4,5,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000740_139bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000740_139bpm.txt,5,5,1,1,1,5,5,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000741_154bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000741_154bpm.txt,3,3,2,1,1,3,3,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000742_123bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000742_123bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000780_154bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000780_154bpm.txt,4,4,2,2,1,4,4,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000785_154bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000785_154bpm.txt,5,5,2,1,1,5,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000789_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000789_99bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000794_83bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000794_83bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000798_98bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000798_98bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000802_153bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000802_153bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000806_119bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000806_119bpm.txt,4,4,1,1,2,4,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000827_87bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000827_87bpm.txt,4,5,2,2,1,4,5,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000835_145bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000835_145bpm.txt,5,4,1,1,1,5,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000840_150bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000840_150bpm.txt,5,4,1,1,2,5,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000842_151bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000842_151bpm.txt,4,5,2,2,1,4,5,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000852_128bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000852_128bpm.txt,5,4,1,2,2,5,4,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000863_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000863_107bpm.txt,5,5,1,1,2,5,5,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000864_80bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000864_80bpm.txt,4,3,1,1,1,4,3,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000880_111bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000880_111bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000881_133bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000881_133bpm.txt,5,5,2,1,1,5,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000882_136bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000882_136bpm.txt,3,3,1,2,2,3,3,1,2,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000884_91bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000884_91bpm.txt,4,5,2,2,1,4,5,2,2,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000896_90bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000896_90bpm.txt,5,5,1,1,2,5,5,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000899_115bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000899_115bpm.txt,5,4,1,1,2,5,4,1,1,2,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000911_82bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000911_82bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000919_136bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000919_136bpm.txt,5,5,2,1,1,5,5,2,1,1,0,0,0,0,0,1,ok
TEST,test_humanized_mixed_000921_132bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_humanized_mixed_000921_132bpm.txt,4,4,1,1,1,4,4,1,1,1,0,0,0,0,0,1,ok
